source,cos_sim,target,level
"Головной убор, обычно тёплый и мягкий.",0.6719871799679762,Тёплый и мягкий головной убор.,C_to_A
"Именно так, московский дворик, называют ещё сохранившиеся в старом центре Москвы небольшие, уютные дворики.",0.9999999999999998,"Именно так, московский дворик, называют ещё сохранившиеся в старом центре Москвы небольшие, уютные дворики.",C_to_A
Чайковского (либретто В.П. ,0.3673878421845027,Чайковского. ,C_to_A
"Вопреки положительному образу Иванушки-дурачка в народных сказках, в речи эта характеристика используется с отрицательным значением, как правило, при описании недалёкого, простоватого человека.",0.2407080119829298,В устной разговорной речи Иванушкой-дурачком могут назвать неумного человека.,C_to_A
В 1992 г. возвращено название Мариинский театр.,0.25520301036289084,Мариинский театр был открыт в 1860 г. ,C_to_A
"В последние годы жизни писатель создал свои самые знаменитые произведения: романы «Идиот» (1868 г.), «Бесы» (1871-1872 гг.), «Братья Карамазовы» (1879-1880 гг.) − книги великой боли за человечество, раскрывающие гибельность «просвещённого эгоизма», который неизбежно приводит общество в страшные социальные и душевные тупики. ",0.38753952160606586,"В 1860-1870-е гг. писатель  создал свои самые знаменитые романы:  «Идиот», «Бесы», «Преступление и наказание», «Братья Карамазовы».",C_to_A
"Георгиевский крест) на антенны легковых автомобилей, на лацканы верхней одежды, к сумкам как знаки памяти и уважения к ветеранам войны.",0.9351377500912718,"Георгиевский крест) на лацканы верхней одежды, на антенны автомобилей, к сумкам как знаки памяти и уважения к ветеранам войны.",C_to_A
"Там появилась резиденция Деда Мороза, туда под Новый год дети пишут письма с просьбами о подарках.",0.3099307814095414,"Эта традиция появилась в России в конце ХIХ в., а в конце ХХ в. у Деда Мороза появилась «резиденция» в городе Великий Устюг. ",C_to_A
"Перова, М.В. ",0.42241724116966856,"Репин, М.В. ",C_to_A
В разговорной речи колобком могут назвать толстого человека небольшого роста.,0.8005584998120517,В разговорной речи колобком могут назвать толстого невысокого человека.,C_to_A
"Только после смерти Николая I в 1855 г. наказание писателю было смягчено, его произвели в офицеры. ",0.10472032688596629,"В эти годы писатель много путешествует по Европе, несколько лет живёт в Германии.",C_to_A
"Некрасова; «Белые ночи», «Преступление и наказание» Ф.М. ",0.5850377401935796,Достоевский в романах «Белые ночи» и «Преступление и наказание». ,C_to_A
Херасков.,0.9999999999999998,Херасков.,C_to_A
Соломин – в 1988 г. он стал художественным руководителем театра.,0.2985776182918544,Соломин.,C_to_A
"Но теперь она отвергает его любовь, оставаясь верной мужу, хотя и не скрывает, что по-прежнему любит Евгения.",0.30311744749762837,Теперь Татьяна не отвечает на любовь Евгения. ,C_to_A
Голенищев-Кутузов составил коллекцию памятников культуры Древнего Египта. ,0.5906570485054852,Затем коллекцию дополнили памятниками культуры Древнего Египта.,C_to_A
"В речи часто используется разговорное название театра – Мариинка (например, сходить в Мариинку, побывать в Мариинке).",0.20282646960266268,В Мариинке состоялись премьеры балетов  П.И. ,C_to_A
Со временем шапка в холодном российском климате стала обязательным элементом повседневной зимней (см. зима) одежды для мужчин и женщин всех сословий. ,0.5647439097803295,Со временем шапка стала обычной зимней (см. зима) одеждой для всех. ,C_to_A
Французская армия покинула Москву и была вынуждена отступить на разоренную ею Старую Смоленскую дорогу.,0.27342141142941634,Французская армия вошла в пустой город.  ,C_to_A
После венчания на царство Ивана Грозного в 1547 г. таким символом становится шапка Мономаха (см. ,0.2320665708289778,Самая древняя из них – шапка Мономаха ХVI в.,C_to_A
"Клейном в стиле неоклассицизма, является памятником архитектуры. ",0.6862977789934521,Клейном и является памятником архитектуры.  ,C_to_A
В год столетия войны была открыта панорама «Бородинская битва» Ф.А. ,0.878980248098422,В год столетия войны открылась панорама «Бородинская битва» Ф.А. ,C_to_A
"Внучка Деда Мороза, красивая и очень добрая девочка, с конца ХIХ в. – один из самых популярных и любимых персонажей новогоднего праздника в России. ",0.5207584646989436,С конца ХIХ в. – любимый персонаж новогоднего праздника в России. ,C_to_A
Знаменитое произведение и его главный герой известны каждому русскому. ,0.19843674680057627,Все русские знают этот роман и его героя.,C_to_A
Состоялись премьеры многих классических произведений русской драматургии – «Горя от ума» А.С. ,0.5744873126526155,В Александринке состоялись премьеры многих пьес русских драматургов: «Горе от ума» А.С. ,C_to_A
"Регулярно воспроизводится в иллюстрированных изданиях, посвящённых Москве ХIХ в.",0.7749386196159336,"Часто встречается в иллюстрированных изданиях, посвящённых Москве ХIХ в.",C_to_A
"В душе героя вспыхивает любовь, которую теперь отвергает Татьяна, покорившись судьбе, но любя по-прежнему только Евгения.",0.22378686268785683,"Она верная жена, хотя любит его по-прежнему.",C_to_A
"Традиционно музей называют Пушкинским, иногда по первоначальному наименованию – Музей изящных искусств.",0.539152778409877,Традиционно музей называют Пушкинским.,C_to_A
"Принц Зигфрид, полюбивший Одетту, побеждает злого гения, и балет заканчивается торжеством любви над злом.",0.3808925506604218,Принц Зигфрид полюбил девушку-лебедя и победил злого волшебника. ,C_to_A
"Сюжет сказки прост: Колобок, испечённый старухой из последних запасов муки, убегает из дому, встречает на своём пути разных зверей: зайца, волка, медведя и лису, каждый из них хочет его съесть.",0.2848170225222054,Колобок убегает из дома.,C_to_A
"В коллекции Эрмитажа находятся произведения крупнейших мастеров живописи, скульптуры, графики, декоративно-прикладного искусства: работы Леонардо да Винчи, Рафаэля, Тициана, Питера Брейгеля Младшего, Яна Брейгеля Старшего, Рубенса, Ван Дейка, Рембрандта, Лукаса Кранаха Старшего, Хольбейна, Гальса, произведения импрессионистов и постимпрессионистов: Ренуара, Сезанна,  Клода Моне,  Гогена,  Ван Гога, а также Матисса и Пикассо. ",0.6248111736062066,"В коллекции Эрмитажа есть работы  великих мастеров прошлого – Леонардо да Винчи, Тициана, Рубенса, Рембрандта, импрессионистов и постимпрессионистов – Ренуара, Сезанна, Клода Моне, Гогена, Ван Гога, а также Матисса и Пикассо. ",C_to_A
Праздник продолжается обычно несколько часов или до утра.,0.9999999999999996,Праздник продолжается обычно несколько часов или до утра.,C_to_A
Припевом песни стало сочинённое ребенком четверостишие:,0.49531824908403527,"Припевом песни стало стихотворение, которое сочинил ребенок:",C_to_A
Образ Петербурга – одна из основных тем русского искусства и литературы. ,0.844656186004118,Петербург – одна из основных тем русского искусства и литературы. ,C_to_A
"Третьяковская галерея – крупнейший и богатейший музей России, сопоставимый с Лувром в Париже, поэтому слово Третьяковка иногда употребляется метафорически для называния какой-либо большой коллекции художественных произведений.",0.6838866863302728,Слово Третьяковка иногда употребляется метафорически для называния какой-либо большой коллекции художественных произведений.,C_to_A
" Я от дедушки ушёл,",0.9999999999999998," Я от дедушки ушёл,",C_to_A
К.С. ,0.7097816147825384,К.С. ,C_to_A
"В устной речи Отечественную войну 1812 г. называют иногда просто двенадцатый год; говоря высоким стилем – нашествие двунадесяти языков (имеется в виду, что в армии Наполеона были представители двенадцати, или двунадесяти, национальностей); поколение, прошедшее эту войну, образно называют – дети двенадцатого года.",0.5010612911318625,В устной речи Отечественную войну  1812 г. называют иногда просто двенадцатый год.,C_to_A
Романы «Анна Каренина» и «Война и мир» много раз экранизировались в России и за рубежом.,0.34467113992736165,"Щедрина «Анна Каренина»,",C_to_A
"Праздник проходит в парках, на городских площадях, на территории этнографических музеев. ",0.9346651635527257,"В наше время праздник проходит в парках, на городских площадях, на территории этнографических музеев. ",C_to_A
С 2013 г. ,1.0000000000000002,С 2013 г. ,C_to_A
В последние годы стали популярны новые лозунги и приветствия ветеранам. ,0.9999999999999999,В последние годы стали популярны новые лозунги и приветствия ветеранам. ,C_to_A
В городе в них обувают в основном  маленьких детей. ,0.2209613052123017,В наше время – в основном в деревне. ,C_to_A
"Создана в 1837-1857 гг., находится в Третьяковской галерее (см. ",1.0000000000000007,"Создана в 1837-1857 гг., находится в Третьяковской галерее (см. ",C_to_A
Иногда за глаза Бабой-Ягой называют пожилую женщину с тяжёлым характером. ,0.715539298943204,Иногда Бабой-Ягой могут назвать пожилую женщину с трудным характером.,C_to_A
Щепкина – старейшая театральная школа Москвы.,0.3922228337338854,Щепкина.,C_to_A
«Золотая осень» – осенний (см. осень) пейзаж средней полосы России. ,0.9047375867253329,«Золотая осень» – осенний пейзаж средней полосы России. ,C_to_A
"Некрасова, Ф.М. ",1.0000000000000002,"Некрасова, Ф.М. ",C_to_A
Лев Николаевич Толстой родился в 1828 г. в родовом имении Ясная Поляна под Тулой. ,0.7041785996128882,Лев Николаевич Толстой родился в 1828 г.,C_to_A
"Пастернака, «Театральный роман» по М.А. ",0.9725006487108855,"Пастернака, «Театральный роман» по М.А. ",C_to_A
И. ,1.0,И. ,C_to_A
Лев Николаевич Толстой родился в 1828 г. в родовом имении Ясная Поляна под Тулой. ,0.45842509821471406,в Ясной Поляне под Тулой.,C_to_A
Горького.,1.0,Горького.,C_to_A
Традиционной обрядовой пасхальной пищей являются кулич и пасха. ,0.45870034412525723,"Традиционная пасхальная пища – кулич, пасха и крашеные яйца. ",C_to_A
"Бродского («Шествие», «Ни страны, ни погоста не хочу выбирать…»).",0.2305508727389422,Бродский.,C_to_A
"Великий русский писатель, классик русской литературы ХIХ в.",0.992474999527706,"Великий русский писатель, классик русской литературы ХIХ в. ",C_to_A
Этот номер стал для многих любителей спорта классикой фигурного катания.,0.9617125220066666,Этот номер стал для многих любителей спорта  классикой фигурного катания.,C_to_A
"У Дня Победы сложился торжественный ритуал: утром по всей стране начинаются шествия к монументам Славы, мемориалам Победы, Могилам Неизвестного Солдата, памятникам жертвам фашизма, возлагаются цветы и венки с надписями: «Вечная память погибшим за Родину», «Никто не забыт и ничто не забыто», «Имя твоё неизвестно − подвиг твой бессмертен».",0.5455508099815946,"На венках надписи: «Никто не забыт и ничто не забыто», «Имя твоё неизвестно − подвиг твой бессмертен».",C_to_A
"Праздник обычно включает театрализованное представление, с обязательным приездом Деда Мороза и Снегурочки, игры и танцы вокруг нарядно украшенной ëлки. ",0.19722745221067461,Они вместе с детьми играют и танцуют вокруг новогодней ёлки. ,C_to_A
«Александринка» – любимый театр жителей Петербурга и всей страны. ,0.9327522205583673,«Александринка» – любимый театр жителей Петербурга и всей страны. ,C_to_A
В начале 1800-х гг. ,0.4488612549924246,"К  началу 1800-х годов он написал несколько пьес, ",C_to_A
Репродукция картины много лет помещалась на обложке учебника по чтению «Родная речь» и в других школьных (см. школа) учебниках и стала хрестоматийной.,0.7701090130357893,Репродукция картины много лет помещалась в школьных (см. школа) учебниках и стала хрестоматийной.,C_to_A
иногда используются в лозунгах.,0.9480636837861569,иногда используются  в лозунгах.,C_to_A
"Ленина, и с 1925 г. по 1992 г. она называлась Государственной библиотекой СССР им. ",0.7231334736236913,С 1925 г. по 1992 г. библиотека называлась Государственной библиотекой СССР имени В.И. ,C_to_A
«Государственный Эрмитаж» – один из крупнейших художественных музеев мира.,0.8182148971966873,«Государственный Эрмитаж» – один из самых крупных художественных музеев в мире.,C_to_A
Циолковский и др.). ,0.7236480708253354,Циолковский. ,C_to_A
"Государственный праздник, отмечается 12 июня. ",1.0,"Государственный праздник, отмечается 12 июня. ",C_to_A
"Национальная библиотека России, самая большая библиотека страны, одна из крупнейших в мире.",0.26916272876096425,В фондах библиотеки находится более 44 миллионов книг. ,C_to_A
Однако это только в начале. ,0.62282012249081,Но это только в начале сказки.,C_to_A
"Роман начинается приездом главного героя в деревню, где после смерти дяди он получает в наследство поместье. ",0.5502760301888693,В начале романа главный герой едет в деревню получать наследство после смерти дяди. ,C_to_A
Белюкина.,0.6198212212884807,"Белюкин, Л.Я. ",C_to_A
Петрашевцы были приговорены к смертной казни. ,0.2905485251417824,Петрашевского. ,C_to_A
"Новогодние Ëлки проходят в детских садах (см. детский сад) и школах (см. школа), дворцах и домах культуры, в парках и на стадионах. ",1.0000000000000007,"Новогодние Ëлки проходят в детских садах (см. детский сад) и школах (см. школа), дворцах и домах культуры, в парках и на стадионах. ",C_to_A
"Сказочный волшебник − олицетворение мороза, главный герой новогодних праздников (см. ",1.0000000000000002,"Сказочный волшебник − олицетворение мороза, главный герой новогодних праздников (см. ",C_to_A
"Получил образование в частном пансионе, затем окончил Главное военно−инженерное училище в Петербурге, но служба не привлекала его, и в 1844 г. он вышел в отставку. ",0.41202556145813285,"Окончил инженерное училище в Петербурге, но стал заниматься литературой. ",C_to_A
"По его проекту в 1855-1856 гг. было построено здание, которое стоит до сих пор.",0.49178178752228974,Современное здание Большого театра построено в 1855-1856 гг. по проекту архитектора А. ,C_to_A
Размеры  139 х 213 см.,1.0000000000000002,Размеры  139 х 213 см.,C_to_A
"В наше время, в основном, − дети, а взрослые − только в сильный мороз, так как в них пальцам теплее, чем в перчатках. ",0.7156049282691165,"Взрослые надевают варежки только в сильный мороз, так как в них пальцам теплее, чем в перчатках. ",C_to_A
"Островского, где Снегурочка – дочь Мороза и Весны, захотевшая узнать человеческую любовь, погибает от охватившего её горячего чувства. ",0.6475009290324611,"В этой сказке Снегурочка – дочь Мороза и Весны – захотела узнать человеческую любовь, но погибла от своего сильного горячего чувства. ",C_to_A
"8 Марта − первый весенний (см. весна) праздник, поэтому на поздравительных открытках к 8 Марта обычно изображаются весенние цветы − подснежники, нарциссы, тюльпаны. ",0.5479976365975285,8 Марта − первый весенний (см. весна) праздник. ,C_to_A
"Быстрицкая, Ю.И. ",0.9578669055182323,"Быстрицкая, Ю.И. ",C_to_A
"В современной речи выражение явление Христа народу иногда употребляется иронически, когда говорят о неожиданном приходе или приезде кого-либо.",0.8605374882060624,"В современной речи выражение явление Христа народу употребляется иронически, когда говорят о неожиданном появлении кого-либо.",C_to_A
Роман лёг в основу одноимённой оперы П.И. ,0.16774108502561477,П.И. ,C_to_A
"Строгая планировка прямых улиц, просторные площади, каналы, мосты придали городу уникальный, своеобразный и, по словам А.С. ",0.337858294893064,"В Петербурге прямые улицы, широкие площади, много мостов и парков.",C_to_A
С Новым годом!». ,0.9705917796964584,С Новым годом!».,C_to_A
"На день рождения, кроме подарка, часто дарят цветы, особенно женщинам.",1.0000000000000002,"На день рождения, кроме подарка, часто дарят цветы, особенно женщинам.",C_to_A
 Зелёная была…,0.9999999999999998, Зелёная была…,C_to_A
"Текст песни очень простой, мелодия меняется от быстрой танцевальной до широкой напевной (так поются слова куплета – «Красавица, душа-девица, полюби же ты меня…»).",0.9822786657016359,"Текст песни очень простой, мелодия меняется от быстрой танцевальной до широкой напевной (так поются слова куплета – «Красавица, душа-девица, полюби же ты меня…»).",C_to_A
Ларионова в русском народном стиле.,1.0000000000000002,Ларионова в русском народном стиле.,C_to_A
Самым популярным музыкальным фрагментом и концертным номером из балета является «Танец маленьких лебедей».,0.8287861754294775,Самым популярным музыкальным фрагментом балета и концертным номером стал Танец маленьких лебедей.,C_to_A
"Устав от светской жизни и получив в наследство поместье, Евгений переезжает в деревню, вначале радуясь переменам в жизни, но вскоре снова заскучав. ",0.34957087448036567,Он получает наследство и уезжает в деревню.,C_to_A
Древина и Д.Ю. ,0.7522189006628422,Древин и Д.Ю. ,C_to_A
"Даргомыжского (1858 г.), оперы А.Н. ",0.510309893948463,"Даргомыжского, Н.А. ",C_to_A
Дед Мороз стал героем мультипликационных фильмов−сказок с современными сюжетами: «Когда зажигаются ёлки» (режиссёр М. ,0.8052466164931686,Дед Мороз стал героем мультфильмов и фильмов-сказок с современными сюжетами: «Когда зажигаются ёлки» (режиссёр М.С. ,C_to_A
С этого времени улицы и дома стали украшать ветками хвойных деревьев и ëлками (см. ëлка). ,0.572357189877278,С этого времени на улицах и дома стали ставить ëлки (см. ëлка). ,C_to_A
Гоголем в повести «Ночь перед Рождеством». ,0.8237689612034086,Гоголя «Ночь перед Рождеством».,C_to_A
"Александрова, «Звезда пленительного счастья» В.Я. ",0.9572342370994066,"Александрова, «Звезда пленительного счастья» В.Я. ",C_to_A
"Вскоре из-за нелепой ссоры он убивает Ленского на дуэли, после этого покидает поместье и уезжает путешествовать по России. ",0.685373397493639,Вскоре после глупой ссоры Онегин убивает Ленского на дуэли и уезжает из деревни путешествовать по России.,C_to_A
Ёлка (праздник)).,0.9999999999999998,Ёлка (праздник)).,C_to_A
Имя Чехова носит Московский художественный театр. ,0.39535182364294413,"Московский художественный театр поставил «Чайку», а затем и другие пьесы Чехова. ",C_to_A
Среди самых знаменитых иллюстраций к нему – работы И.Е. ,0.1947110869370638,Художники И.Е. ,C_to_A
"Её авторы мало известны, песня воспринимается как народная.",1.0000000000000002,"Её авторы мало известны, песня воспринимается как народная.",C_to_A
Иван Андреевич Крылов родился в 1769 г. в Москве в семье мелкого чиновника. ,0.4547512038888805,"Иван Андреевич Крылов родился в 1769 году в Москве.В 14 лет вместе с семьей переехал в Петербург.С детства он любил литературу и театр,но в молодости несколько лет работал чиновником.",C_to_A
"Произведение создано в 1878 г., находится в Третьяковской галерее (см. ",0.9230472108464823,"Произведение создано в 1878 г., находится в Третьяковской галерее(см. ",C_to_A
Картина В.М. ,0.6741223896963121,Картина В. ,C_to_A
"Денисов, А.Г. ",1.0000000000000002,"Денисов, А.Г. ",C_to_A
Создан в 1964 г. ,0.31949903054954565,Театр создан в 1964 г. актёром и режиссёром Ю.П. ,C_to_A
"Клодта был открыт в Летнем саду Петербурга, в 1976 г. – работы А.А. ",0.33251708100906013,Крылову установилив Летнем саду Петербурга (скульптор - П.К. ,C_to_A
 ………………,1.0, ………………,C_to_A
Тургенев. ,0.9682568465915086,Тургенев.,C_to_A
"Там он встречает Татьяну Ларину, любовь которой не находит ответа в его сердце; пытается подружиться с поэтом-романтиком Владимиром Ленским, но вскоре убивает его на дуэли после нелепой ссоры. ",0.3561848801759245,После глупой ссоры он убивает Ленского на дуэли.,C_to_A
В последние годы Иван-царевич стал героем ряда постановок и фильмов – экранизаций русских народных сказок на современный лад.,0.24526291438899248,Иван-царевич - герой многих художественных и анимационных фильмов по фольклорным сюжетам.,C_to_A
"Русь), в суровых климатических условиях шуба была универсальной зимней одеждой, которую носили все: и мужчины, и женщины, и князья (см. князь), и бояре (см. боярин), и дворяне (см. дворянин), и крестьяне (см. крестьянин).",0.3117346898745778,Их носили богатые бояре и дворяне,C_to_A
Соловьева-Седого на слова А.Д. ,0.5899318819370543,Соловьёва-Седого.,C_to_A
Боровский. ,1.0000000000000002,Боровский. ,C_to_A
"Праздник отмечают и на работе, и дома. ",0.2675224505973642,Впервые в России этот праздник отмечали в 1913 г. ,C_to_A
Общехристианский праздник воскресения Иисуса Христа (Светлое Христово Воскресение).,0.210956319919807,Пасху празднуют в одно из воскресений весны. ,C_to_A
"Несмотря на то, что с 1992 г. изменилось официальное название библиотеки, в разговорной речи её продолжают называть Библиотека Ленина или Ленинка. ",0.5003257977742717,В разговорной речи РГБ по традиции называют Библиотека Ленина или Ленинка. ,C_to_A
"Идейное направление журнала «Время» было продолжено в другом издававшемся Достоевским журнале «Эпоха» (1864-1865 гг.) и в произведениях 60-х гг.: в 1864 г. вышла повесть «Записки из подполья», героем которой стал бедный чиновник, страдающий раздвоением личности, поставленный перед необходимостью сделать выбор между добром и злом; в 1866 г. − роман «Преступление и наказание», в котором писатель рассматривал вопрос о праве человека на убийство.",0.27736804357974554,"Достоевский вернулся в Петербург и вместе с братом начал издавать журнал  «Время», а затем журнал «Эпоха». ",C_to_A
"Гоголя, Н.А. ",1.0,"Гоголя, Н.А. ",C_to_A
"В Москве, в других больших городах, в городах−героях день завершается праздничным салютом.",0.8440544246896247,"В Москве и в других больших городах, в городах-героях день завершается праздничным салютом.",C_to_A
"Достоевский женился на стенографистке Анне Григорьевне Сниткиной, которая стала ему близким другом и помощником.",0.6224893352146315,Достоевский женился на Анне Григорьевне Сниткиной.,C_to_A
Большинство этих традиций сохраняется до сих пор.,0.7926019083001001,Большинство этих традиций россияне сохраняют до сих пор.,C_to_A
"В январе 1813 г. начался заграничный поход русской армии, который закончился в 1814 г. взятием Парижа и отречением Наполеона от престола.",0.2851852018389279,"Русская армия вошла в  Париж,  и   Наполеон отрекся от  престола.",C_to_A
Чехова (1896 г.). ,0.660838616131451,Чехова (1896 г.),C_to_A
В разговорной речи «Лебединое озеро» часто называют просто «Лебединое».,0.9999999999999991,В разговорной речи «Лебединое озеро» часто называют просто «Лебединое».,C_to_A
В представлении принимают участие сказочные герои и герои мультфильмов. ,0.375145131477577,"На праздник к детям приходят Дед Мороз и Снегурочка, герои сказок и мультфильмов.",C_to_A
Роман в стихах А.С. ,1.0000000000000004,Роман в стихах А.С. ,C_to_A
При Малом театре работает Высшее театральное училище (институт) им. ,0.4292389927989124,"В 1918 г. при театре открылась театральная школа, а с 1938 г. – Высшее театральное училище им. ",C_to_A
"Рядом с Иоанном – будущие апостолы, ученики Христа. ",1.0000000000000002,"Рядом с Иоанном – будущие апостолы, ученики Христа. ",C_to_A
Классическая драматургия была представлена спектаклями: «Добрый человек из Сезуана» (первая постановка нового театра) и «Жизнь Галилея» Б. ,0.47672157102997187,Первым спектаклем театра был «Добрый человек из Сезуана» по пьесе Б. ,C_to_A
"Памятники писателю стоят на его родине в Таганроге, в Москве рядом с МХТ,  в Ялте, в Южно-Сахалинске, а также в Германии, в  Японии и других странах.",0.5676701762456213,"Памятники Чехову стоят в Москве, в Таганроге, в Ялте, на Сахалине, в Германии и др. странах.",C_to_A
"Центральной фигурой праздника была сама Масленица – кукла из соломы, которую сжигали в конце праздничной (масленичной) недели. ",0.8750455895020548,"Центральной фигурой праздника была сама Масленица − кукла из соломы, которую сжигали в конце праздничной недели.",C_to_A
М. ,1.0,М. ,C_to_A
"В наше время традиционные русские сарафаны вместе с вышитой рубахой и кокошником (головным убором в виде щитка надо лбом) остаются принадлежностью русского национального костюма, их надевают участницы фольклорных ансамблей, народных хоров во время выступлений.",0.4260760108673998,В наше время традиционный русский сарафан – элемент костюма фольклорного ансамбля или русского народного хора.,C_to_A
Московский Кремль) был открыт мемориал «Могила Неизвестного солдата» и зажжён вечный огонь.,0.5752727532218807,В 1967 г. в Москве у Кремлёвской стены был открыт мемориал «Могила Неизвестного солдата».,C_to_A
"Крылова «Волк на псарне» (1812 г.), Военная галерея портретов генералов 1812 года Дж. ",0.5808701918003238,В 1826 г. в Эрмитаже была открыта Военная галерея портретов генералов 1812 года Дж. ,C_to_A
В основе сюжета лежит история любви Евгения Онегина и Татьяны Лариной. ,0.2605355702251697,Онегин не отвечает на любовь Татьяны. ,C_to_A
«Калинка» – своего рода эталон русской народной песни. ,0.914538185183903,«Калинка» – своего рода эталон русской народной песни. ,C_to_A
Радостное настроение картины сразу передаётся зрителю.,1.0,Радостное настроение картины сразу передаётся зрителю.,C_to_A
"Татьяна с первого взгляда полюбила Онегина и, нарушив принятые нормы поведения дворянской девушки (см. дворянка), написала ему письмо – признание в любви. ",0.27334015063439504,Она пишет ему письмо о своей любви.,C_to_A
"Разговорное название Государственной Третьяковской галереи – крупнейшего в мире музея русского искусства, одного из ведущих научно-художественных и культурно-просветительских центров России.",0.5358754094252733,Разговорное название Государственной Третьяковской галереи – одного из самых крупных музеев русского искусства. ,C_to_A
П. ,1.0,П. ,C_to_A
На одном из самых известных пейзажей в творчестве Шишкина изображён густой непроходимый лес средней полосы России. ,0.6041688719728691,На картине изображён густой лес средней полосы России. ,C_to_A
"Действие романа продолжается через три года, когда Онегин в Петербурге вновь встречает Татьяну, ставшую женой богатого князя и генерала, героя Отечественной войны 1812 г., и страстно влюбляется в неё. ",0.34523586596233474,Через три года Евгений в Петербурге опять встречает Татьяну. ,C_to_A
Андреева.,0.16146413923435232,Муравьева. ,C_to_A
"Сумарокова (первого директора театра), комедии И.А. ",0.2469128115195308,Первым директором театра был поэт и драматург А.П. ,C_to_A
"Важным событием в жизни Чехова была поездка в 1890 г. на остров Сахалин, её итогом стала вышедшая в 1894 г. документальная книга «Остров Сахалин».",0.6520525353618913,Большим событием в жизни Чехова была поездка на остров Сахалин в 1890 г. ,C_to_A
Березине «великая армия» была окончательно разгромлена. ,0.335182814450044,Поздней осенью бывшая «Великая армия»  уходила из России и была окончательно разбита окрепшей русской армией и партизанами.,C_to_A
Шехтеля) – его эмблемой.,0.30924102145001664,С 1902 года чайка стала эмблемой театра.,C_to_A
"В репертуар включались спектакли, в основу которых были положены драматургические, поэтические, прозаические и публицистические и произведения. ",0.34082155702784356,"В репертуар театра входили спектакли по произведениям драматургов-классиков, современных поэтов и писателей. ",C_to_A
"После Октябрьской революции 1917 г. собрание музея значительно расширилось за счёт национализированных частных собраний французской живописи нового времени, в частности – произведений импрессионистов из коллекций И.А. ",0.622238485284986,После Октябрьской революции 1917 г. собрание музея пополнилось французской живописью нового времени из частных коллекций И.А. ,C_to_A
